league,team1,team2,measurements,ngame,score_diff,win1,win2,final_score_diff,score_diff_delta
Club Friendlies,Tokyo Hachioji Trains,Earthfriends Tokyo Z,26,31571,4,1.915,1.875,-6,-10
Club Friendlies,Tokyo Hachioji Trains,Earthfriends Tokyo Z,27,31571,4,1.8,2,-6,-10
Club Friendlies,Tokyo Hachioji Trains,Earthfriends Tokyo Z,28,31571,4,1.8,2,-6,-10
Club Friendlies,Tokyo Hachioji Trains,Earthfriends Tokyo Z,29,31571,4,1.8,2,-6,-10
Club Friendlies,Tokyo Hachioji Trains,Earthfriends Tokyo Z,30,31571,4,1.8,2,-6,-10
Club Friendlies,Tokyo Hachioji Trains,Earthfriends Tokyo Z,31,31571,4,1.8,2,-6,-10
Club Friendlies,Tokyo Hachioji Trains,Earthfriends Tokyo Z,32,31571,4,1.8,2,-6,-10
Club Friendlies,Tokyo Hachioji Trains,Earthfriends Tokyo Z,33,31571,4,1.8,2,-6,-10
Club Friendlies,Tokyo Hachioji Trains,Earthfriends Tokyo Z,34,31571,4,1.8,2,-6,-10
Club Friendlies,Tokyo Hachioji Trains,Earthfriends Tokyo Z,35,31571,4,1.8,2,-6,-10
Club Friendlies,Tokyo Hachioji Trains,Earthfriends Tokyo Z,36,31571,1,2.088,1.736,-6,-7
Club Friendlies,Tokyo Hachioji Trains,Earthfriends Tokyo Z,37,31571,1,2.13,1.704,-6,-7
Club Friendlies,Tokyo Hachioji Trains,Earthfriends Tokyo Z,38,31571,-4,3.46,1.32,-6,-2
Club Friendlies,Tokyo Hachioji Trains,Earthfriends Tokyo Z,39,31571,-4,3.42,1.32,-6,-2
Club Friendlies,Tokyo Hachioji Trains,Earthfriends Tokyo Z,40,31571,-2,2.664,1.48,-6,-4
Club Friendlies,Tokyo Hachioji Trains,Earthfriends Tokyo Z,41,31571,-4,3.7,1.29,-6,-2
Club Friendlies,Tokyo Hachioji Trains,Earthfriends Tokyo Z,42,31571,-5,3.7,1.29,-6,-1
Club Friendlies,Tokyo Hachioji Trains,Earthfriends Tokyo Z,43,31571,-7,5.25,1.17,-6,1
Club Friendlies,Tokyo Hachioji Trains,Earthfriends Tokyo Z,44,31571,-7,4.98,1.19,-6,1
Club Friendlies,Tokyo Hachioji Trains,Earthfriends Tokyo Z,45,31571,-4,3.46,1.32,-6,-2
Club Friendlies,Tokyo Hachioji Trains,Earthfriends Tokyo Z,46,31571,-4,3.34,1.33,-6,-2
Club Friendlies,Tokyo Hachioji Trains,Earthfriends Tokyo Z,47,31571,-6,4.1,1.25,-6,0
Club Friendlies,Tokyo Hachioji Trains,Earthfriends Tokyo Z,48,31571,-6,5.75,1.15,-6,0
Club Friendlies,Tokyo Hachioji Trains,Earthfriends Tokyo Z,49,31571,-7,6.35,1.13,-6,1
Club Friendlies,Tokyo Hachioji Trains,Earthfriends Tokyo Z,50,31571,-7,6.75,1.12,-6,1
Club Friendlies,Tokyo Hachioji Trains,Earthfriends Tokyo Z,51,31571,-7,6.75,1.12,-6,1
Club Friendlies,Tokyo Hachioji Trains,Earthfriends Tokyo Z,52,31571,-6,5.25,1.17,-6,0
World Deaf Championship. Women,Turkey (Women),USA (Women),1,32110,0,4.98,1.14,-4,-4
World Deaf Championship. Women,Turkey (Women),USA (Women),2,32110,-3,6.4,1.09,-4,-1
World Deaf Championship. Women,Turkey (Women),USA (Women),3,32110,-3,6.15,1.1,-4,-1
World Deaf Championship. Women,Turkey (Women),USA (Women),4,32110,-3,5.15,1.13,-4,-1
World Deaf Championship. Women,Turkey (Women),USA (Women),5,32110,-6,7.3,1.06,-4,2
World Deaf Championship. Women,Turkey (Women),USA (Women),6,32110,-6,7.3,1.06,-4,2
World Deaf Championship. Women,Turkey (Women),USA (Women),7,32110,-6,7.3,1.06,-4,2
World Deaf Championship. Women,Turkey (Women),USA (Women),8,32110,-8,8.3,1.05,-4,4
World Deaf Championship. Women,Turkey (Women),USA (Women),9,32110,-8,8.3,1.05,-4,4
World Deaf Championship. Women,Turkey (Women),USA (Women),10,32110,-11,9.7,1.03,-4,7
World Deaf Championship. Women,Turkey (Women),USA (Women),11,32110,-11,9.7,1.03,-4,7
World Deaf Championship. Women,Turkey (Women),USA (Women),12,32110,-15,10,1.02,-4,11
World Deaf Championship. Women,Turkey (Women),USA (Women),14,32110,-12,9.1,1.03,-4,8
World Deaf Championship. Women,Turkey (Women),USA (Women),15,32110,-12,9.1,1.03,-4,8
World Deaf Championship. Women,Turkey (Women),USA (Women),16,32110,-12,9.7,1.03,-4,8
World Deaf Championship. Women,Turkey (Women),USA (Women),17,32110,-12,9.7,1.03,-4,8
World Deaf Championship. Women,Turkey (Women),USA (Women),18,32110,-12,9.7,1.03,-4,8
World Deaf Championship. Women,Turkey (Women),USA (Women),19,32110,-12,9.7,1.03,-4,8
World Deaf Championship. Women,Turkey (Women),USA (Women),20,32110,-12,9.7,1.03,-4,8
World Deaf Championship. Women,Turkey (Women),USA (Women),21,32110,-12,9.7,1.03,-4,8
World Deaf Championship. Women,Turkey (Women),USA (Women),22,32110,-12,9.7,1.03,-4,8
World Deaf Championship. Women,Turkey (Women),USA (Women),23,32110,-11,9.1,1.03,-4,7
World Deaf Championship. Women,Turkey (Women),USA (Women),24,32110,-11,9.1,1.03,-4,7
World Deaf Championship. Women,Turkey (Women),USA (Women),25,32110,-8,7.3,1.06,-4,4
World Deaf Championship. Women,Turkey (Women),USA (Women),26,32110,-8,7.3,1.06,-4,4
World Deaf Championship. Women,Turkey (Women),USA (Women),27,32110,-5,5.35,1.12,-4,1
World Deaf Championship. Women,Turkey (Women),USA (Women),28,32110,-7,6.85,1.08,-4,3
World Deaf Championship. Women,Turkey (Women),USA (Women),29,32110,-8,6.85,1.08,-4,4
World Deaf Championship. Women,Turkey (Women),USA (Women),30,32110,-10,8.3,1.05,-4,6
World Deaf Championship. Women,Turkey (Women),USA (Women),31,32110,-10,8.6,1.04,-4,6
World Deaf Championship. Women,Turkey (Women),USA (Women),32,32110,-8,8.3,1.05,-4,4
World Deaf Championship. Women,Turkey (Women),USA (Women),33,32110,-10,8.6,1.04,-4,6
World Deaf Championship. Women,Turkey (Women),USA (Women),34,32110,-8,7.1,1.07,-4,4
World Deaf Championship. Women,Turkey (Women),USA (Women),35,32110,-4,4.62,1.16,-4,0
World Deaf Championship. Women,Turkey (Women),USA (Women),36,32110,-6,5.85,1.11,-4,2
World Deaf Championship. Women,Turkey (Women),USA (Women),37,32110,-6,5.85,1.11,-4,2
World Deaf Championship. Women,Turkey (Women),USA (Women),38,32110,-2,2.76,1.4,-4,-2
World Deaf Championship. Women,Turkey (Women),USA (Women),39,32110,-4,4.78,1.15,-4,0
World Deaf Championship. Women,Turkey (Women),USA (Women),40,32110,-6,7.4,1.06,-4,2
Iceland. Premier league,UMFN Njardvik,Thor Thorl,1,32369,4,1.17,5.26,24,20
Iceland. Premier league,UMFN Njardvik,Thor Thorl,2,32369,-5,1.55,2.448,24,29
Iceland. Premier league,UMFN Njardvik,Thor Thorl,3,32369,-4,1.49,2.616,24,28
Iceland. Premier league,UMFN Njardvik,Thor Thorl,4,32369,-2,1.39,3.01,24,26
Iceland. Premier league,UMFN Njardvik,Thor Thorl,5,32369,-2,1.42,2.88,24,26
Iceland. Premier league,UMFN Njardvik,Thor Thorl,6,32369,0,1.3,3.58,24,24
Iceland. Premier league,UMFN Njardvik,Thor Thorl,7,32369,-2,1.41,2.92,24,26
Iceland. Premier league,UMFN Njardvik,Thor Thorl,8,32369,-4,1.685,2.165,24,28
Iceland. Premier league,UMFN Njardvik,Thor Thorl,9,32369,0,1.31,3.52,24,24
Iceland. Premier league,UMFN Njardvik,Thor Thorl,10,32369,0,1.28,3.76,24,24
Iceland. Premier league,UMFN Njardvik,Thor Thorl,11,32369,1,1.3,3.58,24,23
Iceland. Premier league,UMFN Njardvik,Thor Thorl,12,32369,1,1.3,3.58,24,23
Iceland. Premier league,UMFN Njardvik,Thor Thorl,13,32369,3,1.23,4.36,24,21
Iceland. Premier league,UMFN Njardvik,Thor Thorl,14,32369,2,1.27,3.83,24,22
Iceland. Premier league,UMFN Njardvik,Thor Thorl,15,32369,0,1.38,3.064,24,24
Iceland. Premier league,UMFN Njardvik,Thor Thorl,16,32369,3,1.26,3.95,24,21
Iceland. Premier league,UMFN Njardvik,Thor Thorl,17,32369,6,1.14,6.05,24,18
Iceland. Premier league,UMFN Njardvik,Thor Thorl,18,32369,6,1.14,6.05,24,18
Iceland. Premier league,UMFN Njardvik,Thor Thorl,19,32369,8,1.1,7.77,24,16
Iceland. Premier league,UMFN Njardvik,Thor Thorl,20,32369,8,1.1,7.77,24,16
Iceland. Premier league,UMFN Njardvik,Thor Thorl,21,32369,8,1.1,7.77,24,16
Iceland. Premier league,UMFN Njardvik,Thor Thorl,22,32369,8,1.1,7.77,24,16
Iceland. Premier league,UMFN Njardvik,Thor Thorl,23,32369,8,1.1,7.77,24,16
Iceland. Premier league,UMFN Njardvik,Thor Thorl,24,32369,8,1.1,7.77,24,16
Iceland. Premier league,UMFN Njardvik,Thor Thorl,25,32369,8,1.1,7.77,24,16
Iceland. Premier league,UMFN Njardvik,Thor Thorl,26,32369,8,1.15,5.76,24,16
Iceland. Premier league,UMFN Njardvik,Thor Thorl,27,32369,8,1.17,5.35,24,16
Iceland. Premier league,UMFN Njardvik,Thor Thorl,28,32369,10,1.11,7.24,24,14
Iceland. Premier league,UMFN Njardvik,Thor Thorl,29,32369,13,1.04,11.4,24,11
Iceland. Premier league,UMFN Njardvik,Thor Thorl,30,32369,15,1.01,17,24,9
Senegal Championship. Division 1. Women,Ville de Dakar (Women),ISEG (Women),1,33844,0,1.05,9.7,4,4
Senegal Championship. Division 1. Women,Ville de Dakar (Women),ISEG (Women),3,33844,0,1.05,9.7,4,4
Senegal Championship. Division 1. Women,Ville de Dakar (Women),ISEG (Women),4,33844,0,1.05,9.7,4,4
Senegal Championship. Division 1. Women,Ville de Dakar (Women),ISEG (Women),5,33844,0,1.04,9.9,4,4
Senegal Championship. Division 1. Women,Ville de Dakar (Women),ISEG (Women),6,33844,3,1.01,14,4,1
Senegal Championship. Division 1. Women,Ville de Dakar (Women),ISEG (Women),10,33844,-2,1.15,5.75,4,6
Senegal Championship. Division 1. Women,Ville de Dakar (Women),ISEG (Women),11,33844,-2,1.19,4.98,4,6
Senegal Championship. Division 1. Women,Ville de Dakar (Women),ISEG (Women),12,33844,-2,1.19,4.98,4,6
Senegal Championship. Division 1. Women,Ville de Dakar (Women),ISEG (Women),13,33844,-2,1.19,4.86,4,6
Senegal Championship. Division 1. Women,Ville de Dakar (Women),ISEG (Women),15,33844,-4,1.36,3.2,4,8
Senegal Championship. Division 1. Women,Ville de Dakar (Women),ISEG (Women),16,33844,-6,1.43,2.845,4,10
Senegal Championship. Division 1. Women,Ville de Dakar (Women),ISEG (Women),17,33844,-8,1.81,1.99,4,12
Senegal Championship. Division 1. Women,Ville de Dakar (Women),ISEG (Women),18,33844,-9,1.57,2.4,4,13
Senegal Championship. Division 1. Women,Ville de Dakar (Women),ISEG (Women),19,33844,-8,1.69,2.15,4,12
Senegal Championship. Division 1. Women,Ville de Dakar (Women),ISEG (Women),20,33844,-5,1.42,2.89,4,9
Senegal Championship. Division 1. Women,Ville de Dakar (Women),ISEG (Women),21,33844,-7,1.72,2.104,4,11
Senegal Championship. Division 1. Women,Ville de Dakar (Women),ISEG (Women),22,33844,-5,1.55,2.455,4,9
Senegal Championship. Division 1. Women,Ville de Dakar (Women),ISEG (Women),23,33844,-4,1.52,2.525,4,8
Senegal Championship. Division 1. Women,Ville de Dakar (Women),ISEG (Women),24,33844,-4,1.52,2.525,4,8
Senegal Championship. Division 1. Women,Ville de Dakar (Women),ISEG (Women),25,33844,-4,1.52,2.525,4,8
Senegal Championship. Division 1. Women,Ville de Dakar (Women),ISEG (Women),26,33844,-4,1.52,2.525,4,8
Senegal Championship. Division 1. Women,Ville de Dakar (Women),ISEG (Women),27,33844,-4,1.52,2.525,4,8
Senegal Championship. Division 1. Women,Ville de Dakar (Women),ISEG (Women),28,33844,-4,1.46,2.725,4,8
Senegal Championship. Division 1. Women,Ville de Dakar (Women),ISEG (Women),29,33844,-4,1.46,2.725,4,8
Senegal Championship. Division 1. Women,Ville de Dakar (Women),ISEG (Women),30,33844,-4,1.46,2.725,4,8
Senegal Championship. Division 1. Women,Ville de Dakar (Women),ISEG (Women),31,33844,-4,1.46,2.725,4,8
Senegal Championship. Division 1. Women,Ville de Dakar (Women),ISEG (Women),32,33844,-4,1.51,2.555,4,8
Senegal Championship. Division 1. Women,Ville de Dakar (Women),ISEG (Women),33,33844,-2,1.38,3.075,4,6
Senegal Championship. Division 1. Women,Ville de Dakar (Women),ISEG (Women),34,33844,-6,2.205,1.66,4,10
Senegal Championship. Division 1. Women,Ville de Dakar (Women),ISEG (Women),35,33844,-5,1.94,1.855,4,9
Senegal Championship. Division 1. Women,Ville de Dakar (Women),ISEG (Women),36,33844,-1,1.34,3.28,4,5
Senegal Championship. Division 1. Women,Ville de Dakar (Women),ISEG (Women),37,33844,-3,1.69,2.15,4,7
Senegal Championship. Division 1. Women,Ville de Dakar (Women),ISEG (Women),38,33844,-3,1.8,2,4,7
Senegal Championship. Division 1. Women,Ville de Dakar (Women),ISEG (Women),39,33844,-3,1.94,1.855,4,7
Senegal Championship. Division 1. Women,Ville de Dakar (Women),ISEG (Women),40,33844,-3,1.94,1.855,4,7
Senegal Championship. Division 1. Women,Ville de Dakar (Women),ISEG (Women),41,33844,-3,2.13,1.704,4,7
Senegal Championship. Division 1. Women,Ville de Dakar (Women),ISEG (Women),42,33844,-4,2.248,1.64,4,8
Senegal Championship. Division 1. Women,Ville de Dakar (Women),ISEG (Women),43,33844,-6,3.032,1.39,4,10
Senegal Championship. Division 1. Women,Ville de Dakar (Women),ISEG (Women),44,33844,-6,3.8,1.28,4,10
Senegal Championship. Division 1. Women,Ville de Dakar (Women),ISEG (Women),45,33844,-4,2.32,1.6,4,8
Senegal Championship. Division 1. Women,Ville de Dakar (Women),ISEG (Women),46,33844,-4,3.04,1.39,4,8
Portugal. LPB,Vitoria Guimaraes,Maia,1,33996,-3,1.23,4.58,19,22
Portugal. LPB,Vitoria Guimaraes,Maia,2,33996,-5,1.37,3.248,19,24
Portugal. LPB,Vitoria Guimaraes,Maia,3,33996,-5,1.43,2.95,19,24
Portugal. LPB,Vitoria Guimaraes,Maia,4,33996,-4,1.42,3,19,23
Portugal. LPB,Vitoria Guimaraes,Maia,5,33996,-2,1.39,3.12,19,21
Portugal. LPB,Vitoria Guimaraes,Maia,6,33996,-1,1.35,3.38,19,20
Portugal. LPB,Vitoria Guimaraes,Maia,7,33996,2,1.24,4.43,19,17
Portugal. LPB,Vitoria Guimaraes,Maia,8,33996,2,1.24,4.43,19,17
Portugal. LPB,Vitoria Guimaraes,Maia,9,33996,2,1.22,4.75,19,17
Portugal. LPB,Vitoria Guimaraes,Maia,10,33996,2,1.21,4.94,19,17
Portugal. LPB,Vitoria Guimaraes,Maia,11,33996,5,1.12,7.55,19,14
Portugal. LPB,Vitoria Guimaraes,Maia,12,33996,7,1.08,10.7,19,12
Portugal. LPB,Vitoria Guimaraes,Maia,13,33996,9,1.03,16.3,19,10
Portugal. LPB,Vitoria Guimaraes,Maia,14,33996,7,1.05,12.2,19,12
Portugal. LPB,Vitoria Guimaraes,Maia,16,33996,12,1.01,17,19,7
Portugal. LPB,Vitoria Guimaraes,Maia,22,33996,12,1.01,13.1,19,7
Portugal. LPB,Vitoria Guimaraes,Maia,23,33996,12,1.01,13.1,19,7
Portugal. LPB,Vitoria Guimaraes,Maia,24,33996,12,1.01,13.1,19,7
Portugal. LPB,Vitoria Guimaraes,Maia,25,33996,12,1.01,13.1,19,7
Portugal. LPB,Vitoria Guimaraes,Maia,26,33996,12,1.01,13.1,19,7
Russia. Superleague. Division 2. Women,Yunost Penzevskaya Oblast (Women),Samara (Women),1,34989,0,2.63,1.49,11,11
Russia. Superleague. Division 2. Women,Yunost Penzevskaya Oblast (Women),Samara (Women),2,34989,0,2.015,1.79,11,11
Russia. Superleague. Division 2. Women,Yunost Penzevskaya Oblast (Women),Samara (Women),4,34989,-1,2.165,1.685,11,12
Russia. Superleague. Division 2. Women,Yunost Penzevskaya Oblast (Women),Samara (Women),5,34989,-1,2.205,1.66,11,12
Russia. Superleague. Division 2. Women,Yunost Penzevskaya Oblast (Women),Samara (Women),6,34989,0,2.088,1.736,11,11
Russia. Superleague. Division 2. Women,Yunost Penzevskaya Oblast (Women),Samara (Women),7,34989,-4,2.85,1.43,11,15
Russia. Superleague. Division 2. Women,Yunost Penzevskaya Oblast (Women),Samara (Women),8,34989,-4,2.85,1.43,11,15
Russia. Superleague. Division 2. Women,Yunost Penzevskaya Oblast (Women),Samara (Women),9,34989,-6,3.144,1.37,11,17
Russia. Superleague. Division 2. Women,Yunost Penzevskaya Oblast (Women),Samara (Women),10,34989,-6,3.144,1.37,11,17
Russia. Superleague. Division 2. Women,Yunost Penzevskaya Oblast (Women),Samara (Women),11,34989,-6,3.82,1.27,11,17
Russia. Superleague. Division 2. Women,Yunost Penzevskaya Oblast (Women),Samara (Women),12,34989,-6,3.88,1.27,11,17
Russia. Superleague. Division 2. Women,Yunost Penzevskaya Oblast (Women),Samara (Women),13,34989,-5,3.46,1.32,11,16
Russia. Superleague. Division 2. Women,Yunost Penzevskaya Oblast (Women),Samara (Women),14,34989,-9,4.72,1.2,11,20
Russia. Superleague. Division 2. Women,Yunost Penzevskaya Oblast (Women),Samara (Women),15,34989,-13,7.7,1.1,11,24
Russia. Superleague. Division 2. Women,Yunost Penzevskaya Oblast (Women),Samara (Women),16,34989,-11,6.75,1.12,11,22
Russia. Superleague. Division 2. Women,Yunost Penzevskaya Oblast (Women),Samara (Women),17,34989,-11,7.2,1.11,11,22
Russia. Superleague. Division 2. Women,Yunost Penzevskaya Oblast (Women),Samara (Women),18,34989,-11,7.2,1.11,11,22
Russia. Superleague. Division 2. Women,Yunost Penzevskaya Oblast (Women),Samara (Women),19,34989,-11,6.75,1.12,11,22
Russia. Superleague. Division 2. Women,Yunost Penzevskaya Oblast (Women),Samara (Women),20,34989,-11,7.7,1.1,11,22
Russia. Superleague. Division 2. Women,Yunost Penzevskaya Oblast (Women),Samara (Women),21,34989,-11,7.7,1.1,11,22
Russia. Superleague. Division 2. Women,Yunost Penzevskaya Oblast (Women),Samara (Women),22,34989,-11,7.7,1.1,11,22
Russia. Superleague. Division 2. Women,Yunost Penzevskaya Oblast (Women),Samara (Women),23,34989,-11,7.7,1.1,11,22
Russia. Superleague. Division 2. Women,Yunost Penzevskaya Oblast (Women),Samara (Women),24,34989,-11,7.7,1.1,11,22
Russia. Superleague. Division 2. Women,Yunost Penzevskaya Oblast (Women),Samara (Women),26,34989,-11,7.7,1.1,11,22
Russia. Superleague. Division 2. Women,Yunost Penzevskaya Oblast (Women),Samara (Women),27,34989,-11,7.7,1.1,11,22
Russia. Superleague. Division 2. Women,Yunost Penzevskaya Oblast (Women),Samara (Women),29,34989,-7,4.72,1.2,11,18
Russia. Superleague. Division 2. Women,Yunost Penzevskaya Oblast (Women),Samara (Women),30,34989,-7,4.56,1.21,11,18
Russia. Superleague. Division 2. Women,Yunost Penzevskaya Oblast (Women),Samara (Women),31,34989,-5,3.82,1.27,11,16
Russia. Superleague. Division 2. Women,Yunost Penzevskaya Oblast (Women),Samara (Women),32,34989,-3,3.144,1.37,11,14
Russia. Superleague. Division 2. Women,Yunost Penzevskaya Oblast (Women),Samara (Women),33,34989,-3,3.144,1.37,11,14
Russia. Superleague. Division 2. Women,Yunost Penzevskaya Oblast (Women),Samara (Women),34,34989,-1,2.375,1.58,11,12
Russia. Superleague. Division 2. Women,Yunost Penzevskaya Oblast (Women),Samara (Women),35,34989,1,1.95,1.84,11,10
Russia. Superleague. Division 2. Women,Yunost Penzevskaya Oblast (Women),Samara (Women),36,34989,4,1.49,2.616,11,7
Russia. Superleague. Division 2. Women,Yunost Penzevskaya Oblast (Women),Samara (Women),37,34989,8,1.21,4.56,11,3
Russia. Superleague. Division 2. Women,Yunost Penzevskaya Oblast (Women),Samara (Women),38,34989,8,1.27,3.88,11,3
Russia. Superleague. Division 2. Women,Yunost Penzevskaya Oblast (Women),Samara (Women),39,34989,10,1.14,6,11,1
Russia. Superleague. Division 2. Women,Yunost Penzevskaya Oblast (Women),Samara (Women),40,34989,12,1.02,15,11,-1
Russia. Superleague. Division 2. Women,Yunost Penzevskaya Oblast (Women),Samara (Women),41,34989,12,1.02,15,11,-1
Russia. Superleague. Division 2. Women,Yunost Penzevskaya Oblast (Women),Samara (Women),42,34989,13,1.01,17,11,-2
Croatia. A1 Liga,ZKK Split,Vrijednosnice Osijek,1,35036,-4,1.2,5.1,26,30
Croatia. A1 Liga,ZKK Split,Vrijednosnice Osijek,2,35036,-8,1.34,3.44,26,34
Croatia. A1 Liga,ZKK Split,Vrijednosnice Osijek,3,35036,-8,1.35,3.38,26,34
Croatia. A1 Liga,ZKK Split,Vrijednosnice Osijek,4,35036,-9,1.43,2.95,26,35
Croatia. A1 Liga,ZKK Split,Vrijednosnice Osijek,5,35036,-7,1.38,3.18,26,33
Croatia. A1 Liga,ZKK Split,Vrijednosnice Osijek,6,35036,-5,1.32,3.6,26,31
Croatia. A1 Liga,ZKK Split,Vrijednosnice Osijek,7,35036,-3,1.28,3.92,26,29
Croatia. A1 Liga,ZKK Split,Vrijednosnice Osijek,8,35036,-2,1.3,3.8,26,28
Croatia. A1 Liga,ZKK Split,Vrijednosnice Osijek,9,35036,3,1.13,7,26,23
Croatia. A1 Liga,ZKK Split,Vrijednosnice Osijek,10,35036,3,1.22,4.74,26,23
Croatia. A1 Liga,ZKK Split,Vrijednosnice Osijek,11,35036,4,1.21,4.92,26,22
Croatia. A1 Liga,ZKK Split,Vrijednosnice Osijek,12,35036,2,1.22,4.74,26,24
Croatia. A1 Liga,ZKK Split,Vrijednosnice Osijek,13,35036,4,1.15,6.25,26,22
Croatia. A1 Liga,ZKK Split,Vrijednosnice Osijek,14,35036,6,1.1,8.8,26,20
Croatia. A1 Liga,ZKK Split,Vrijednosnice Osijek,15,35036,6,1.09,9.6,26,20
Croatia. A1 Liga,ZKK Split,Vrijednosnice Osijek,16,35036,4,1.11,8.1,26,22
Croatia. A1 Liga,ZKK Split,Vrijednosnice Osijek,17,35036,2,1.19,5.35,26,24
Croatia. A1 Liga,ZKK Split,Vrijednosnice Osijek,18,35036,2,1.21,4.92,26,24
Croatia. A1 Liga,ZKK Split,Vrijednosnice Osijek,19,35036,-1,1.38,3.18,26,27
Croatia. A1 Liga,ZKK Split,Vrijednosnice Osijek,20,35036,-1,1.48,2.735,26,27
Croatia. A1 Liga,ZKK Split,Vrijednosnice Osijek,21,35036,-3,1.57,2.45,26,29
Croatia. A1 Liga,ZKK Split,Vrijednosnice Osijek,22,35036,-3,1.57,2.45,26,29
Croatia. A1 Liga,ZKK Split,Vrijednosnice Osijek,23,35036,-3,1.57,2.45,26,29
Croatia. A1 Liga,ZKK Split,Vrijednosnice Osijek,24,35036,-3,1.57,2.45,26,29
Croatia. A1 Liga,ZKK Split,Vrijednosnice Osijek,25,35036,-3,1.57,2.45,26,29
Croatia. A1 Liga,ZKK Split,Vrijednosnice Osijek,26,35036,-3,1.57,2.45,26,29
Croatia. A1 Liga,ZKK Split,Vrijednosnice Osijek,27,35036,-3,1.57,2.45,26,29
Croatia. A1 Liga,ZKK Split,Vrijednosnice Osijek,28,35036,-3,1.57,2.45,26,29
Croatia. A1 Liga,ZKK Split,Vrijednosnice Osijek,29,35036,1,1.28,3.92,26,25
Croatia. A1 Liga,ZKK Split,Vrijednosnice Osijek,30,35036,1,1.32,3.6,26,25
Croatia. A1 Liga,ZKK Split,Vrijednosnice Osijek,31,35036,-1,1.48,2.735,26,27
Croatia. A1 Liga,ZKK Split,Vrijednosnice Osijek,32,35036,4,1.13,7,26,22
Croatia. A1 Liga,ZKK Split,Vrijednosnice Osijek,33,35036,6,1.11,8.1,26,20
Croatia. A1 Liga,ZKK Split,Vrijednosnice Osijek,34,35036,7,1.09,9.6,26,19
Croatia. A1 Liga,ZKK Split,Vrijednosnice Osijek,35,35036,7,1.1,8.8,26,19
Croatia. A1 Liga,ZKK Split,Vrijednosnice Osijek,36,35036,6,1.09,9.6,26,20
Euroleague,Zalgiris,Maccabi Tel Aviv,1,35147,0,1.59,2.408,5,5
Euroleague,Zalgiris,Maccabi Tel Aviv,2,35147,0,1.61,2.37,5,5
Euroleague,Zalgiris,Maccabi Tel Aviv,3,35147,-5,1.91,1.91,5,10
Euroleague,Zalgiris,Maccabi Tel Aviv,4,35147,-3,1.78,2.06,5,8
Euroleague,Zalgiris,Maccabi Tel Aviv,5,35147,-5,1.94,1.88,5,10
Euroleague,Zalgiris,Maccabi Tel Aviv,6,35147,-5,1.99,1.84,5,10
Euroleague,Zalgiris,Maccabi Tel Aviv,7,35147,-6,2.09,1.76,5,11
Euroleague,Zalgiris,Maccabi Tel Aviv,8,35147,-5,2.09,1.76,5,10
Euroleague,Zalgiris,Maccabi Tel Aviv,9,35147,-8,2.37,1.61,5,13
Euroleague,Zalgiris,Maccabi Tel Aviv,10,35147,-7,2.32,1.63,5,12
Euroleague,Zalgiris,Maccabi Tel Aviv,11,35147,-6,2.37,1.61,5,11
Euroleague,Zalgiris,Maccabi Tel Aviv,12,35147,-6,2.26,1.66,5,11
Euroleague,Zalgiris,Maccabi Tel Aviv,13,35147,-4,2.02,1.81,5,9
Euroleague,Zalgiris,Maccabi Tel Aviv,14,35147,-4,1.99,1.84,5,9
Euroleague,Zalgiris,Maccabi Tel Aviv,15,35147,-3,1.91,1.91,5,8
Euroleague,Zalgiris,Maccabi Tel Aviv,16,35147,-3,1.94,1.88,5,8
Euroleague,Zalgiris,Maccabi Tel Aviv,17,35147,2,1.56,2.48,5,3
Euroleague,Zalgiris,Maccabi Tel Aviv,18,35147,0,1.65,2.275,5,5
Euroleague,Zalgiris,Maccabi Tel Aviv,19,35147,0,1.78,2.06,5,5
Euroleague,Zalgiris,Maccabi Tel Aviv,20,35147,-4,2.11,1.74,5,9
Euroleague,Zalgiris,Maccabi Tel Aviv,21,35147,-6,2.408,1.59,5,11
Euroleague,Zalgiris,Maccabi Tel Aviv,22,35147,-6,2.408,1.59,5,11
Euroleague,Zalgiris,Maccabi Tel Aviv,23,35147,-6,2.48,1.56,5,11
Euroleague,Zalgiris,Maccabi Tel Aviv,24,35147,-9,3.37,1.35,5,14
Euroleague,Zalgiris,Maccabi Tel Aviv,25,35147,-7,2.81,1.46,5,12
Euroleague,Zalgiris,Maccabi Tel Aviv,26,35147,-7,2.575,1.53,5,12
Euroleague,Zalgiris,Maccabi Tel Aviv,27,35147,-5,2.408,1.59,5,10
Euroleague,Zalgiris,Maccabi Tel Aviv,28,35147,-5,2.408,1.59,5,10
Euroleague,Zalgiris,Maccabi Tel Aviv,29,35147,-5,2.408,1.59,5,10
Euroleague,Zalgiris,Maccabi Tel Aviv,30,35147,-5,2.408,1.59,5,10
Euroleague,Zalgiris,Maccabi Tel Aviv,31,35147,-5,2.408,1.59,5,10
Euroleague,Zalgiris,Maccabi Tel Aviv,33,35147,-5,2.408,1.59,5,10
Euroleague,Zalgiris,Maccabi Tel Aviv,35,35147,-5,2.408,1.59,5,10
Euroleague,Zalgiris,Maccabi Tel Aviv,37,35147,-5,2.408,1.59,5,10
Euroleague,Zalgiris,Maccabi Tel Aviv,39,35147,-5,2.74,1.48,5,10
Euroleague,Zalgiris,Maccabi Tel Aviv,41,35147,-10,4.59,1.23,5,15
Euroleague,Zalgiris,Maccabi Tel Aviv,42,35147,-13,6.35,1.15,5,18
